"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","Type"
"AU-AWCL01-121101-050000.wav","/AW12_AU_CL01/11_2012/","121101-050000",600,"AW12_AU_CL01",0,90,"CL1","HIGH"
"AU-AWCL01-121101-050000.wav","/AW12_AU_CL01/11_2012/","121101-050000",600,"AW12_AU_CL01",90,90,"CL1","HIGH"
"AU-AWCL01-121101-050000.wav","/AW12_AU_CL01/11_2012/","121101-050000",600,"AW12_AU_CL01",180,90,"CL1","HIGH"
"AU-AWCL01-121101-050000.wav","/AW12_AU_CL01/11_2012/","121101-050000",600,"AW12_AU_CL01",270,90,"CL1","HIGH"
"AU-AWCL01-121101-050000.wav","/AW12_AU_CL01/11_2012/","121101-050000",600,"AW12_AU_CL01",360,90,"CL1","HIGH"
"AU-AWCL01-121101-050000.wav","/AW12_AU_CL01/11_2012/","121101-050000",600,"AW12_AU_CL01",450,90,"CL1","HIGH"
"AU-AWCL01-121101-050000.wav","/AW12_AU_CL01/11_2012/","121101-050000",600,"AW12_AU_CL01",540,60,"CL1","HIGH"
"AU-AWCL01-121101-051000.wav","/AW12_AU_CL01/11_2012/","121101-051000",600,"AW12_AU_CL01",0,90,"CL1","HIGH"
"AU-AWCL01-121101-051000.wav","/AW12_AU_CL01/11_2012/","121101-051000",600,"AW12_AU_CL01",90,90,"CL1","HIGH"
"AU-AWCL01-121101-051000.wav","/AW12_AU_CL01/11_2012/","121101-051000",600,"AW12_AU_CL01",180,90,"CL1","HIGH"
"AU-AWCL01-121101-051000.wav","/AW12_AU_CL01/11_2012/","121101-051000",600,"AW12_AU_CL01",270,90,"CL1","HIGH"
"AU-AWCL01-121101-051000.wav","/AW12_AU_CL01/11_2012/","121101-051000",600,"AW12_AU_CL01",360,90,"CL1","HIGH"
"AU-AWCL01-121101-051000.wav","/AW12_AU_CL01/11_2012/","121101-051000",600,"AW12_AU_CL01",450,90,"CL1","HIGH"
"AU-AWCL01-121101-051000.wav","/AW12_AU_CL01/11_2012/","121101-051000",600,"AW12_AU_CL01",540,60,"CL1","HIGH"
"AU-AWCL01-121101-052000.wav","/AW12_AU_CL01/11_2012/","121101-052000",600,"AW12_AU_CL01",0,90,"CL1","HIGH"
"AU-AWCL01-121101-052000.wav","/AW12_AU_CL01/11_2012/","121101-052000",600,"AW12_AU_CL01",90,90,"CL1","HIGH"
"AU-AWCL01-121101-052000.wav","/AW12_AU_CL01/11_2012/","121101-052000",600,"AW12_AU_CL01",180,90,"CL1","HIGH"
"AU-AWCL01-121101-052000.wav","/AW12_AU_CL01/11_2012/","121101-052000",600,"AW12_AU_CL01",270,90,"CL1","HIGH"
"AU-AWCL01-121101-052000.wav","/AW12_AU_CL01/11_2012/","121101-052000",600,"AW12_AU_CL01",360,90,"CL1","HIGH"
"AU-AWCL01-121101-052000.wav","/AW12_AU_CL01/11_2012/","121101-052000",600,"AW12_AU_CL01",450,90,"CL1","HIGH"
"AU-AWCL01-121101-052000.wav","/AW12_AU_CL01/11_2012/","121101-052000",600,"AW12_AU_CL01",540,60,"CL1","HIGH"
"AU-AWCL01-121101-053000.wav","/AW12_AU_CL01/11_2012/","121101-053000",600,"AW12_AU_CL01",0,90,"CL1","HIGH"
"AU-AWCL01-121101-053000.wav","/AW12_AU_CL01/11_2012/","121101-053000",600,"AW12_AU_CL01",90,90,"CL1","HIGH"
"AU-AWCL01-121101-053000.wav","/AW12_AU_CL01/11_2012/","121101-053000",600,"AW12_AU_CL01",180,90,"CL1","HIGH"
"AU-AWCL01-121101-053000.wav","/AW12_AU_CL01/11_2012/","121101-053000",600,"AW12_AU_CL01",270,90,"CL1","HIGH"
"AU-AWCL01-121101-053000.wav","/AW12_AU_CL01/11_2012/","121101-053000",600,"AW12_AU_CL01",360,90,"CL1","HIGH"
"AU-AWCL01-121101-053000.wav","/AW12_AU_CL01/11_2012/","121101-053000",600,"AW12_AU_CL01",450,90,"CL1","HIGH"
"AU-AWCL01-121101-053000.wav","/AW12_AU_CL01/11_2012/","121101-053000",600,"AW12_AU_CL01",540,60,"CL1","HIGH"
"AU-AWCL01-121101-054000.wav","/AW12_AU_CL01/11_2012/","121101-054000",600,"AW12_AU_CL01",0,90,"CL1","HIGH"
"AU-AWCL01-121101-054000.wav","/AW12_AU_CL01/11_2012/","121101-054000",600,"AW12_AU_CL01",90,90,"CL1","HIGH"
"AU-AWCL01-121101-054000.wav","/AW12_AU_CL01/11_2012/","121101-054000",600,"AW12_AU_CL01",180,90,"CL1","HIGH"
"AU-AWCL01-121101-054000.wav","/AW12_AU_CL01/11_2012/","121101-054000",600,"AW12_AU_CL01",270,90,"CL1","HIGH"
"AU-AWCL01-121101-054000.wav","/AW12_AU_CL01/11_2012/","121101-054000",600,"AW12_AU_CL01",360,90,"CL1","HIGH"
"AU-AWCL01-121101-054000.wav","/AW12_AU_CL01/11_2012/","121101-054000",600,"AW12_AU_CL01",450,90,"CL1","HIGH"
"AU-AWCL01-121101-054000.wav","/AW12_AU_CL01/11_2012/","121101-054000",600,"AW12_AU_CL01",540,60,"CL1","HIGH"
"AU-AWCL01-121101-055000.wav","/AW12_AU_CL01/11_2012/","121101-055000",600,"AW12_AU_CL01",0,90,"CL1","HIGH"
"AU-AWCL01-121101-055000.wav","/AW12_AU_CL01/11_2012/","121101-055000",600,"AW12_AU_CL01",90,90,"CL1","HIGH"
