"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur"
"UK-XPKO01-151203-164500.wav","/XP15_UK_KO01/12_2015/","151203-164500",2250,"XP15_UK_KO01",0,900
"UK-XPKO01-151204-193730.wav","/XP15_UK_KO01/12_2015/","151204-193730",2250,"XP15_UK_KO01",1350,900
"UK-XPKO01-151204-201500.wav","/XP15_UK_KO01/12_2015/","151204-201500",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-151204-205230.wav","/XP15_UK_KO01/12_2015/","151204-205230",2250,"XP15_UK_KO01",0,450
"UK-XPKO01-151205-084500.wav","/XP15_UK_KO01/12_2015/","151205-084500",2250,"XP15_UK_KO01",900,1350
"UK-XPKO01-151205-092230.wav","/XP15_UK_KO01/12_2015/","151205-092230",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-151206-225230.wav","/XP15_UK_KO01/12_2015/","151206-225230",2250,"XP15_UK_KO01",450,1800
"UK-XPKO01-151206-233000.wav","/XP15_UK_KO01/12_2015/","151206-233000",2250,"XP15_UK_KO01",0,1800
"UK-XPKO01-151208-130000.wav","/XP15_UK_KO01/12_2015/","151208-130000",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-151208-133730.wav","/XP15_UK_KO01/12_2015/","151208-133730",2250,"XP15_UK_KO01",0,1350
"UK-XPKO01-151212-104500.wav","/XP15_UK_KO01/12_2015/","151212-104500",2250,"XP15_UK_KO01",900,1350
"UK-XPKO01-151212-112230.wav","/XP15_UK_KO01/12_2015/","151212-112230",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-151212-185230.wav","/XP15_UK_KO01/12_2015/","151212-185230",2250,"XP15_UK_KO01",450,1800
"UK-XPKO01-151212-193000.wav","/XP15_UK_KO01/12_2015/","151212-193000",2250,"XP15_UK_KO01",0,1800
"UK-XPKO01-151215-193000.wav","/XP15_UK_KO01/12_2015/","151215-193000",2250,"XP15_UK_KO01",1800,450
"UK-XPKO01-151215-200730.wav","/XP15_UK_KO01/12_2015/","151215-200730",2250,"XP15_UK_KO01",0,2250
"UK-XPKO01-151215-204500.wav","/XP15_UK_KO01/12_2015/","151215-204500",2250,"XP15_UK_KO01",0,900
"UK-XPKO01-151216-195230.wav","/XP15_UK_KO01/12_2015/","151216-195230",2250,"XP15_UK_KO01",450,1800
