"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","PullID"
"AU-BSPM04-160111-210000.wav","/BS15_AU_PM04/01_2016/","160111-210000",600,"BS15_AU_PM04",0,599.9998169,"PM04",172
"AU-BSPM02_b-151110-022000.wav","/BS15_AU_PM02-b/11_2015/","151110-022000",600,"BS15_AU_PM02-b",0,375,"PM02",173
"AU-BSPM02_b-151108-055000.wav","/BS15_AU_PM02-b/11_2015/","151108-055000",600,"BS15_AU_PM02-b",450,75,"PM02",174
"AU-BSPM04-151227-010000.wav","/BS15_AU_PM04/12_2015/","151227-010000",600,"BS15_AU_PM04",450,149.9995728,"PM04",175
"AU-BSPM04-151128-031000.wav","/BS15_AU_PM04/11_2015/","151128-031000",600,"BS15_AU_PM04",0,450,"PM04",176
"AU-AWBS02-151216-201000.wav","/AW15_AU_BS02/12_2015/","151216-201000",600,"AW15_AU_BS02",225,225,"BS02",177
"AU-BSPM02_b-151021-022000.wav","/BS15_AU_PM02-b/10_2015/","151021-022000",600,"BS15_AU_PM02-b",225,225,"PM02",178
"AU-BSPM04-160109-101000.wav","/BS15_AU_PM04/01_2016/","160109-101000",600,"BS15_AU_PM04",0,225,"PM04",179
"AU-BSPM08-151210-010000.wav","/BS15_AU_PM08/12_2015/","151210-010000",600,"BS15_AU_PM08",0,225,"PM08",180
"AU-AWBS02-151231-000000.wav","/AW15_AU_BS02/12_2015/","151231-000000",600,"AW15_AU_BS02",450,150,"BS02",181
"AU-BSPM04-160124-095000.wav","/BS15_AU_PM04/01_2016/","160124-095000",600,"BS15_AU_PM04",225,375,"PM04",182
"AU-BSPM04-160124-100000.wav","/BS15_AU_PM04/01_2016/","160124-100000",600,"BS15_AU_PM04",0,225,"PM04",182
"AU-BSPM04-160120-211000.wav","/BS15_AU_PM04/01_2016/","160120-211000",600,"BS15_AU_PM04",0,600,"PM04",183
"AU-BSPM08-151122-230000.wav","/BS15_AU_PM08/11_2015/","151122-230000",600,"BS15_AU_PM08",450,150,"PM08",184
"AU-BSPM04-160205-110000.wav","/BS15_AU_PM04/02_2016/","160205-110000",600,"BS15_AU_PM04",0,599.9991455,"PM04",185
"AU-AWUN01-151113-105000.wav","/AW15_AU_UN01/11_2015/","151113-105000",600,"AW15_AU_UN01",225,375,"UN01",186
"AU-AWUN01-151113-110000.wav","/AW15_AU_UN01/11_2015/","151113-110000",600,"AW15_AU_UN01",0,225,"UN01",186
"AU-BSPM05-151231-213000.wav","/BS15_AU_PM05/12_2015/","151231-213000",600,"BS15_AU_PM05",0,225,"PM05",187
"AU-AWBS03-151221-100000.wav","/AW15_AU_BS03/12_2015/","151221-100000",600,"AW15_AU_BS03",0,450,"BS03",188
"AU-AWUN01-151216-032000.wav","/AW15_AU_UN01/12_2015/","151216-032000",600,"AW15_AU_UN01",0,450,"UN01",189
"AU-BSPM05-160111-230000.wav","/BS15_AU_PM05/01_2016/","160111-230000",600,"BS15_AU_PM05",450,150,"PM05",190
"AU-AWBS02-160103-085000.wav","/AW15_AU_BS02/01_2016/","160103-085000",600,"AW15_AU_BS02",450,150,"BS02",191
"AU-AWNM01-151005-001000.wav","/AW15_AU_NM01/10_2015/","151005-001000",600,"AW15_AU_NM01",0,600,"NM01",192
"AU-AWNM01-151005-002000.wav","/AW15_AU_NM01/10_2015/","151005-002000",600,"AW15_AU_NM01",0,600,"NM01",192
"AU-AWNM01-151104-152000.wav","/AW15_AU_NM01/11_2015/","151104-152000",600,"AW15_AU_NM01",0,225,"NM01",193
"AU-AWBS02-151216-204000.wav","/AW15_AU_BS02/12_2015/","151216-204000",600,"AW15_AU_BS02",0,450,"BS02",194
"AU-AWBS02-160103-132000.wav","/AW15_AU_BS02/01_2016/","160103-132000",600,"AW15_AU_BS02",225,225,"BS02",195
"AU-AWKZ01-151031-151000.wav","/AW15_AU_KZ01/10_2015/","151031-151000",600,"AW15_AU_KZ01",0,450,"KZ01",196
"AU-AWBS02-160206-181000.wav","/AW15_AU_BS02/02_2016/","160206-181000",600,"AW15_AU_BS02",450,150,"BS02",197
"AU-BSPM08-151126-170000.wav","/BS15_AU_PM08/11_2015/","151126-170000",600,"BS15_AU_PM08",0,599.999939,"PM08",198
"AU-AWUN01-151128-100000.wav","/AW15_AU_UN01/11_2015/","151128-100000",600,"AW15_AU_UN01",0,600,"UN01",199
"AU-AWUN01-151128-101000.wav","/AW15_AU_UN01/11_2015/","151128-101000",600,"AW15_AU_UN01",0,600,"UN01",199
"AU-AWUN01-151128-102000.wav","/AW15_AU_UN01/11_2015/","151128-102000",600,"AW15_AU_UN01",0,600,"UN01",199
"AU-AWBS02-151203-070000.wav","/AW15_AU_BS02/12_2015/","151203-070000",600,"AW15_AU_BS02",0,599.9996948,"BS02",200
"AU-BSPM04-160205-021000.wav","/BS15_AU_PM04/02_2016/","160205-021000",600,"BS15_AU_PM04",0,450,"PM04",201
"AU-BSPM08-151108-090000.wav","/BS15_AU_PM08/11_2015/","151108-090000",600,"BS15_AU_PM08",0,599.9998779,"PM08",202
"AU-AWNM01-151015-100000.wav","/AW15_AU_NM01/10_2015/","151015-100000",600,"AW15_AU_NM01",0,600,"NM01",203
"AU-BSPM04-160120-151000.wav","/BS15_AU_PM04/01_2016/","160120-151000",600,"BS15_AU_PM04",225,375,"PM04",204
"AU-BSPM04-160120-152000.wav","/BS15_AU_PM04/01_2016/","160120-152000",600,"BS15_AU_PM04",0,600,"PM04",204
"AU-BSPM04-160120-153000.wav","/BS15_AU_PM04/01_2016/","160120-153000",600,"BS15_AU_PM04",0,600,"PM04",204
"AU-BSPM04-160120-154000.wav","/BS15_AU_PM04/01_2016/","160120-154000",600,"BS15_AU_PM04",0,225,"PM04",204
"AU-AWBS02-151221-050000.wav","/AW15_AU_BS02/12_2015/","151221-050000",600,"AW15_AU_BS02",0,450,"BS02",205
"AU-BSPM02_b-151103-011000.wav","/BS15_AU_PM02-b/11_2015/","151103-011000",600,"BS15_AU_PM02-b",225,375,"PM02",206
